aspect,kappa,res_size,noise_model,seed,effective_kappa,method,final_be,pass_fail,iters_to_stable
100,1000000000.0,1e-06,a_and_b,20002,578.053983699723,iter_sketch_mom,8.068284914910518e-12,0,
100,1000000000.0,1e-06,a_and_b,20002,578.053983699723,sketch_pre_cold,3.526571435286654e-10,0,
100,1000000000.0,1e-06,a_and_b,20002,578.053983699723,sketch_pre_warm,1.536427721264498e-11,0,
100,1000000000.0,1e-06,a_and_b,20002,578.053983699723,spir,1.6600735816195824e-17,1,20
100,1000000000.0,1e-06,a_and_b,20002,578.053983699723,qr_ref,8.27067561160017e-17,1,0
100,1000000000.0,1e-06,a_and_b,30003,578.9092989444638,iter_sketch_mom,4.568074594353771e-09,0,
100,1000000000.0,1e-06,a_and_b,30003,578.9092989444638,sketch_pre_cold,1.2892521917382797e-10,0,
100,1000000000.0,1e-06,a_and_b,30003,578.9092989444638,sketch_pre_warm,2.74458165868338e-12,0,
100,1000000000.0,1e-06,a_and_b,30003,578.9092989444638,spir,1.1749319370000094e-17,1,20
100,1000000000.0,1e-06,a_and_b,30003,578.9092989444638,qr_ref,1.9393606023439392e-16,1,0
100,1000000000.0,1e-06,a_and_b,40004,579.5877726621801,iter_sketch_mom,2.042805804765835e-13,0,
100,1000000000.0,1e-06,a_and_b,40004,579.5877726621801,sketch_pre_cold,1.0987134373110704e-09,0,
100,1000000000.0,1e-06,a_and_b,40004,579.5877726621801,sketch_pre_warm,4.4957615598511555e-12,0,
100,1000000000.0,1e-06,a_and_b,40004,579.5877726621801,spir,1.2902879828360618e-17,1,20
100,1000000000.0,1e-06,a_and_b,40004,579.5877726621801,qr_ref,3.2526175599702243e-16,1,0
100,1000000000.0,1e-10,b_only,32439,1000000000.0,iter_sketch_mom,7.793176292462721e-15,0,
100,1000000000.0,1e-10,b_only,32439,1000000000.0,sketch_pre_cold,1.9036110639986084e-09,0,
100,1000000000.0,1e-10,b_only,32439,1000000000.0,sketch_pre_warm,4.459801725914312e-17,1,1
100,1000000000.0,1e-10,b_only,32439,1000000000.0,spir,8.285820297481383e-18,1,1
100,1000000000.0,1e-10,b_only,32439,1000000000.0,qr_ref,1.9213129199471208e-16,1,0
100,1000000000.0,1e-10,b_only,10001,1000000000.0,iter_sketch_mom,9.026505394548774e-15,0,
100,1000000000.0,1e-10,b_only,10001,1000000000.0,sketch_pre_cold,4.957526538582398e-10,0,
100,1000000000.0,1e-10,b_only,10001,1000000000.0,sketch_pre_warm,5.47234153182445e-17,1,2
100,1000000000.0,1e-10,b_only,10001,1000000000.0,spir,6.780485349275019e-18,1,0
100,1000000000.0,1e-10,b_only,10001,1000000000.0,qr_ref,1.821592552801211e-15,1,0
100,1000000000.0,1e-10,b_only,20002,1000000000.0,iter_sketch_mom,3.078729552623094e-15,0,
100,1000000000.0,1e-10,b_only,20002,1000000000.0,sketch_pre_cold,4.561352039726758e-10,0,
100,1000000000.0,1e-10,b_only,20002,1000000000.0,sketch_pre_warm,2.8351806939935143e-17,1,2
100,1000000000.0,1e-10,b_only,20002,1000000000.0,spir,7.596905211631495e-18,1,0
100,1000000000.0,1e-10,b_only,20002,1000000000.0,qr_ref,4.4099148176977086e-16,1,0
100,1000000000.0,1e-10,b_only,30003,1000000000.0,iter_sketch_mom,4.4354906493661444e-15,0,
100,1000000000.0,1e-10,b_only,30003,1000000000.0,sketch_pre_cold,4.515637535822415e-10,0,
100,1000000000.0,1e-10,b_only,30003,1000000000.0,sketch_pre_warm,2.5057326839147145e-17,1,1
100,1000000000.0,1e-10,b_only,30003,1000000000.0,spir,5.257964112034067e-18,1,1
100,1000000000.0,1e-10,b_only,30003,1000000000.0,qr_ref,6.427665072775829e-16,1,0
100,1000000000.0,1e-10,b_only,40004,1000000000.0,iter_sketch_mom,5.432106473473133e-13,0,
100,1000000000.0,1e-10,b_only,40004,1000000000.0,sketch_pre_cold,1.179971544723675e-09,0,
100,1000000000.0,1e-10,b_only,40004,1000000000.0,sketch_pre_warm,5.0937349276697156e-17,1,1
100,1000000000.0,1e-10,b_only,40004,1000000000.0,spir,1.2691176342670135e-17,1,1
100,1000000000.0,1e-10,b_only,40004,1000000000.0,qr_ref,1.2700639757883247e-15,1,0
100,1000000000.0,1e-10,a_and_b,32439,579.2292380367553,iter_sketch_mom,4.791194157156358e-15,0,
100,1000000000.0,1e-10,a_and_b,32439,579.2292380367553,sketch_pre_cold,3.90678823419586e-10,0,
100,1000000000.0,1e-10,a_and_b,32439,579.2292380367553,sketch_pre_warm,1.0629669761888683e-12,0,
100,1000000000.0,1e-10,a_and_b,32439,579.2292380367553,spir,1.800544394279317e-17,1,
100,1000000000.0,1e-10,a_and_b,32439,579.2292380367553,qr_ref,1.060039639623475e-16,1,0
100,1000000000.0,1e-10,a_and_b,10001,578.5361699880214,iter_sketch_mom,6.219592295497219e-15,0,
100,1000000000.0,1e-10,a_and_b,10001,578.5361699880214,sketch_pre_cold,8.009523344270352e-10,0,
100,1000000000.0,1e-10,a_and_b,10001,578.5361699880214,sketch_pre_warm,1.5110108888970361e-12,0,
100,1000000000.0,1e-10,a_and_b,10001,578.5361699880214,spir,1.4995936370960395e-17,1,
100,1000000000.0,1e-10,a_and_b,10001,578.5361699880214,qr_ref,5.389880767127485e-16,1,0
100,1000000000.0,1e-10,a_and_b,20002,578.053983699723,iter_sketch_mom,8.06828037247634e-12,0,
100,1000000000.0,1e-10,a_and_b,20002,578.053983699723,sketch_pre_cold,3.5265714399094217e-10,0,
100,1000000000.0,1e-10,a_and_b,20002,578.053983699723,sketch_pre_warm,1.536427427051319e-11,0,
100,1000000000.0,1e-10,a_and_b,20002,578.053983699723,spir,1.873881330814066e-17,1,20
100,1000000000.0,1e-10,a_and_b,20002,578.053983699723,qr_ref,9.847589856374688e-17,1,0
100,1000000000.0,1e-10,a_and_b,30003,578.9092989444638,iter_sketch_mom,4.568074591243173e-09,0,
100,1000000000.0,1e-10,a_and_b,30003,578.9092989444638,sketch_pre_cold,1.2892520360090137e-10,0,
100,1000000000.0,1e-10,a_and_b,30003,578.9092989444638,sketch_pre_warm,2.744583808716724e-12,0,
100,1000000000.0,1e-10,a_and_b,30003,578.9092989444638,spir,1.2765244429193826e-17,1,20
100,1000000000.0,1e-10,a_and_b,30003,578.9092989444638,qr_ref,2.005926024176039e-16,1,0
100,1000000000.0,1e-10,a_and_b,40004,579.5877726621801,iter_sketch_mom,2.0428869307776274e-13,0,
100,1000000000.0,1e-10,a_and_b,40004,579.5877726621801,sketch_pre_cold,1.0987134287386358e-09,0,
100,1000000000.0,1e-10,a_and_b,40004,579.5877726621801,sketch_pre_warm,4.495781028674232e-12,0,
100,1000000000.0,1e-10,a_and_b,40004,579.5877726621801,spir,2.2224411282305593e-17,1,20
100,1000000000.0,1e-10,a_and_b,40004,579.5877726621801,qr_ref,3.2842683101973473e-16,1,0
100,1000000000000.0,0.01,b_only,32439,1000000000000.0,iter_sketch_mom,7.467803721967954e-15,0,
100,1000000000000.0,0.01,b_only,32439,1000000000000.0,sketch_pre_cold,3.709084340115332e-12,0,
100,1000000000000.0,0.01,b_only,32439,1000000000000.0,sketch_pre_warm,2.0233542776030853e-17,1,1
100,1000000000000.0,0.01,b_only,32439,1000000000000.0,spir,1.2356756851644482e-17,1,1
100,1000000000000.0,0.01,b_only,32439,1000000000000.0,qr_ref,4.450156762297905e-16,1,0
100,1000000000000.0,0.01,b_only,10001,1000000000000.0,iter_sketch_mom,9.02928363960096e-15,0,
100,1000000000000.0,0.01,b_only,10001,1000000000000.0,sketch_pre_cold,2.9973878888037526e-12,0,
100,1000000000000.0,0.01,b_only,10001,1000000000000.0,sketch_pre_warm,1.2331473758890197e-17,1,2
100,1000000000000.0,0.01,b_only,10001,1000000000000.0,spir,1.0382426193201982e-17,1,1
100,1000000000000.0,0.01,b_only,10001,1000000000000.0,qr_ref,1.2621045951380253e-15,1,0
100,1000000000000.0,0.01,b_only,20002,1000000000000.0,iter_sketch_mom,3.03001150334967e-15,0,
100,1000000000000.0,0.01,b_only,20002,1000000000000.0,sketch_pre_cold,8.540835972364786e-12,0,
100,1000000000000.0,0.01,b_only,20002,1000000000000.0,sketch_pre_warm,2.012243115397977e-17,1,2
100,1000000000000.0,0.01,b_only,20002,1000000000000.0,spir,1.5146443638403702e-17,1,1
100,1000000000000.0,0.01,b_only,20002,1000000000000.0,qr_ref,3.4952328262768883e-16,1,0
100,1000000000000.0,0.01,b_only,30003,1000000000000.0,iter_sketch_mom,4.639884884327121e-15,0,
100,1000000000000.0,0.01,b_only,30003,1000000000000.0,sketch_pre_cold,4.818532127659598e-12,0,
100,1000000000000.0,0.01,b_only,30003,1000000000000.0,sketch_pre_warm,2.699869660087591e-17,1,1
100,1000000000000.0,0.01,b_only,30003,1000000000000.0,spir,6.671647237985655e-18,1,1
100,1000000000000.0,0.01,b_only,30003,1000000000000.0,qr_ref,3.9695843871768055e-16,1,0
100,1000000000000.0,0.01,b_only,40004,1000000000000.0,iter_sketch_mom,6.71605879981879e-13,0,
100,1000000000000.0,0.01,b_only,40004,1000000000000.0,sketch_pre_cold,2.5454397175586307e-12,0,
100,1000000000000.0,0.01,b_only,40004,1000000000000.0,sketch_pre_warm,2.895603765143151e-17,1,1
100,1000000000000.0,0.01,b_only,40004,1000000000000.0,spir,5.593656243458853e-18,1,1
100,1000000000000.0,0.01,b_only,40004,1000000000000.0,qr_ref,1.243872686881196e-15,1,0
100,1000000000000.0,0.01,b_only,50005,1000000000000.0,iter_sketch_mom,9.876077736075402e-15,0,
100,1000000000000.0,0.01,b_only,50005,1000000000000.0,sketch_pre_cold,3.965958105695212e-12,0,
100,1000000000000.0,0.01,b_only,50005,1000000000000.0,sketch_pre_warm,3.1023242638951234e-17,1,2
100,1000000000000.0,0.01,b_only,50005,1000000000000.0,spir,1.1062694881856685e-17,1,1
100,1000000000000.0,0.01,b_only,50005,1000000000000.0,qr_ref,2.748440280820936e-16,1,0
100,1000000000000.0,0.01,b_only,60006,1000000000000.0,iter_sketch_mom,5.42050909348403e-14,0,
100,1000000000000.0,0.01,b_only,60006,1000000000000.0,sketch_pre_cold,3.509166688017805e-12,0,
100,1000000000000.0,0.01,b_only,60006,1000000000000.0,sketch_pre_warm,3.2731166828004817e-17,1,1
100,1000000000000.0,0.01,b_only,60006,1000000000000.0,spir,1.24314553076797e-17,1,1
100,1000000000000.0,0.01,b_only,60006,1000000000000.0,qr_ref,4.4095984612061774e-16,1,0
100,1000000000000.0,0.01,b_only,80008,1000000000000.0,iter_sketch_mom,5.040657305637584e-15,0,
100,1000000000000.0,0.01,b_only,80008,1000000000000.0,sketch_pre_cold,8.547768612351632e-12,0,
100,1000000000000.0,0.01,b_only,80008,1000000000000.0,sketch_pre_warm,3.0466305918541076e-17,1,2
100,1000000000000.0,0.01,b_only,80008,1000000000000.0,spir,2.8587153298024425e-17,1,1
100,1000000000000.0,0.01,b_only,80008,1000000000000.0,qr_ref,4.747885902681437e-16,1,0
100,1000000000000.0,0.01,b_only,70007,1000000000000.0,iter_sketch_mom,3.637135560480299e-13,0,
100,1000000000000.0,0.01,b_only,70007,1000000000000.0,sketch_pre_cold,4.174163240866005e-12,0,
100,1000000000000.0,0.01,b_only,70007,1000000000000.0,sketch_pre_warm,1.2998072799330575e-17,1,1
100,1000000000000.0,0.01,b_only,70007,1000000000000.0,spir,7.365831702208943e-18,1,1
100,1000000000000.0,0.01,b_only,70007,1000000000000.0,qr_ref,4.576587983391161e-16,1,0
100,1000000000000.0,0.01,b_only,90009,1000000000000.0,iter_sketch_mom,8.540798135243393e-12,0,
100,1000000000000.0,0.01,b_only,90009,1000000000000.0,sketch_pre_cold,1.1607200778717341e-11,0,
100,1000000000000.0,0.01,b_only,90009,1000000000000.0,sketch_pre_warm,4.536377296776382e-17,1,1
100,1000000000000.0,0.01,b_only,90009,1000000000000.0,spir,5.874205931171998e-18,1,1
100,1000000000000.0,0.01,b_only,90009,1000000000000.0,qr_ref,3.164781729954877e-16,1,0
100,1000000000000.0,0.01,a_and_b,32439,631.7427040377911,iter_sketch_mom,1.3786514238413528e-12,0,
100,1000000000000.0,0.01,a_and_b,32439,631.7427040377911,sketch_pre_cold,7.433901328556252e-10,0,
100,1000000000000.0,0.01,a_and_b,32439,631.7427040377911,sketch_pre_warm,2.329612662796895e-12,0,
100,1000000000000.0,0.01,a_and_b,32439,631.7427040377911,spir,1.6150747414009628e-17,1,20
100,1000000000000.0,0.01,a_and_b,32439,631.7427040377911,qr_ref,1.1378832633572607e-15,1,0
100,1000000000000.0,0.01,a_and_b,10001,632.7271878851501,iter_sketch_mom,5.932922314221262e-15,0,
100,1000000000000.0,0.01,a_and_b,10001,632.7271878851501,sketch_pre_cold,7.940479256007804e-10,0,
100,1000000000000.0,0.01,a_and_b,10001,632.7271878851501,sketch_pre_warm,1.585848143582032e-12,0,
100,1000000000000.0,0.01,a_and_b,10001,632.7271878851501,spir,1.3224763280491784e-17,1,20
100,1000000000000.0,0.01,a_and_b,10001,632.7271878851501,qr_ref,2.0147129666031324e-15,1,0
100,1000000000000.0,0.01,a_and_b,20002,634.5245218488691,iter_sketch_mom,5.1404401277602846e-15,0,
100,1000000000000.0,0.01,a_and_b,20002,634.5245218488691,sketch_pre_cold,2.803781308687063e-10,0,
100,1000000000000.0,0.01,a_and_b,20002,634.5245218488691,sketch_pre_warm,2.820954382999928e-11,0,
100,1000000000000.0,0.01,a_and_b,20002,634.5245218488691,spir,1.574705672797981e-17,1,20
100,1000000000000.0,0.01,a_and_b,20002,634.5245218488691,qr_ref,1.0346486366481034e-15,1,0
100,1000000000000.0,0.01,a_and_b,30003,633.1212309022684,iter_sketch_mom,4.505393845355378e-11,0,
100,1000000000000.0,0.01,a_and_b,30003,633.1212309022684,sketch_pre_cold,1.432415958862748e-10,0,
100,1000000000000.0,0.01,a_and_b,30003,633.1212309022684,sketch_pre_warm,3.757076428666032e-12,0,
100,1000000000000.0,0.01,a_and_b,30003,633.1212309022684,spir,1.472254478877928e-17,1,20
100,1000000000000.0,0.01,a_and_b,30003,633.1212309022684,qr_ref,1.3450331383100169e-15,1,0
100,1000000000000.0,0.01,a_and_b,40004,634.0376011035044,iter_sketch_mom,6.56038361927091e-13,0,
100,1000000000000.0,0.01,a_and_b,40004,634.0376011035044,sketch_pre_cold,1.152945663637606e-09,0,
100,1000000000000.0,0.01,a_and_b,40004,634.0376011035044,sketch_pre_warm,5.265603421882919e-12,0,
100,1000000000000.0,0.01,a_and_b,40004,634.0376011035044,spir,1.785861974916901e-17,1,
100,1000000000000.0,0.01,a_and_b,40004,634.0376011035044,qr_ref,1.962389194791822e-15,1,0
100,1000000000000.0,0.01,a_and_b,50005,635.5953575675256,iter_sketch_mom,4.708985133624483e-15,0,
100,1000000000000.0,0.01,a_and_b,50005,635.5953575675256,sketch_pre_cold,1.0578106473095625e-09,0,
100,1000000000000.0,0.01,a_and_b,50005,635.5953575675256,sketch_pre_warm,4.083291395054425e-12,0,
100,1000000000000.0,0.01,a_and_b,50005,635.5953575675256,spir,2.01195646628154e-17,1,
100,1000000000000.0,0.01,a_and_b,50005,635.5953575675256,qr_ref,4.864682369920764e-16,1,0
100,1000000000000.0,0.01,a_and_b,60006,628.8090786157695,iter_sketch_mom,7.006429301614709e-15,0,
100,1000000000000.0,0.01,a_and_b,60006,628.8090786157695,sketch_pre_cold,3.210683188198442e-10,0,
100,1000000000000.0,0.01,a_and_b,60006,628.8090786157695,sketch_pre_warm,1.3066819530294882e-12,0,
100,1000000000000.0,0.01,a_and_b,60006,628.8090786157695,spir,2.4807414502910597e-17,1,
100,1000000000000.0,0.01,a_and_b,60006,628.8090786157695,qr_ref,1.2072055379232047e-15,1,0
100,1000000000000.0,0.01,a_and_b,70007,634.4741508172575,iter_sketch_mom,7.88814990791739e-15,0,
100,1000000000000.0,0.01,a_and_b,70007,634.4741508172575,sketch_pre_cold,1.9797192917714786e-09,0,
100,1000000000000.0,0.01,a_and_b,70007,634.4741508172575,sketch_pre_warm,6.5460633396054004e-12,0,
100,1000000000000.0,0.01,a_and_b,70007,634.4741508172575,spir,1.1277229565539065e-17,1,20
100,1000000000000.0,0.01,a_and_b,70007,634.4741508172575,qr_ref,7.982633071339775e-16,1,0
100,1000000000000.0,0.01,a_and_b,80008,633.0412717408295,iter_sketch_mom,5.199811374772951e-15,0,
100,1000000000000.0,0.01,a_and_b,80008,633.0412717408295,sketch_pre_cold,6.487506886060221e-10,0,
100,1000000000000.0,0.01,a_and_b,80008,633.0412717408295,sketch_pre_warm,3.982436732114403e-12,0,
100,1000000000000.0,0.01,a_and_b,80008,633.0412717408295,spir,1.7422428230925163e-17,1,20
100,1000000000000.0,0.01,a_and_b,80008,633.0412717408295,qr_ref,1.2463498302721725e-15,1,0
100,1000000000000.0,0.01,a_and_b,90009,638.7185788999939,iter_sketch_mom,4.744859200169167e-15,0,
100,1000000000000.0,0.01,a_and_b,90009,638.7185788999939,sketch_pre_cold,3.339072631468326e-09,0,
100,1000000000000.0,0.01,a_and_b,90009,638.7185788999939,sketch_pre_warm,6.386491118904321e-13,0,
100,1000000000000.0,0.01,a_and_b,90009,638.7185788999939,spir,1.0141168082883273e-17,1,19
100,1000000000000.0,0.01,a_and_b,90009,638.7185788999939,qr_ref,5.573207023723453e-16,1,0
100,1000000000000.0,1e-06,b_only,32439,1000000000000.0,iter_sketch_mom,7.478744212344814e-15,0,
100,1000000000000.0,1e-06,b_only,32439,1000000000000.0,sketch_pre_cold,3.708040280309312e-12,0,
100,1000000000000.0,1e-06,b_only,32439,1000000000000.0,sketch_pre_warm,3.054408175549234e-17,1,0
100,1000000000000.0,1e-06,b_only,32439,1000000000000.0,spir,8.294605352013526e-18,1,0
100,1000000000000.0,1e-06,b_only,32439,1000000000000.0,qr_ref,4.54334080878231e-16,1,0
100,1000000000000.0,1e-06,b_only,10001,1000000000000.0,iter_sketch_mom,9.031935800891579e-15,0,
100,1000000000000.0,1e-06,b_only,10001,1000000000000.0,sketch_pre_cold,2.998557665800442e-12,0,
100,1000000000000.0,1e-06,b_only,10001,1000000000000.0,sketch_pre_warm,7.2097974777553e-17,1,2
100,1000000000000.0,1e-06,b_only,10001,1000000000000.0,spir,5.561504681023751e-18,1,1
100,1000000000000.0,1e-06,b_only,10001,1000000000000.0,qr_ref,1.280471848127485e-15,1,0
100,1000000000000.0,1e-06,b_only,20002,1000000000000.0,iter_sketch_mom,3.033126626931206e-15,0,
100,1000000000000.0,1e-06,b_only,20002,1000000000000.0,sketch_pre_cold,8.543180728911666e-12,0,
100,1000000000000.0,1e-06,b_only,20002,1000000000000.0,sketch_pre_warm,1.2437051195252188e-17,1,2
100,1000000000000.0,1e-06,b_only,20002,1000000000000.0,spir,8.880166083756337e-18,1,1
100,1000000000000.0,1e-06,b_only,20002,1000000000000.0,qr_ref,3.871944389830784e-16,1,0
100,1000000000000.0,1e-06,b_only,40004,1000000000000.0,iter_sketch_mom,6.716944150603976e-13,0,
100,1000000000000.0,1e-06,b_only,40004,1000000000000.0,sketch_pre_cold,2.545135301991891e-12,0,
100,1000000000000.0,1e-06,b_only,40004,1000000000000.0,sketch_pre_warm,4.70102539938534e-17,1,0
100,1000000000000.0,1e-06,b_only,40004,1000000000000.0,spir,9.730150278553017e-18,1,0
100,1000000000000.0,1e-06,b_only,40004,1000000000000.0,qr_ref,1.2304644454839063e-15,1,0
100,1000000000000.0,1e-06,b_only,30003,1000000000000.0,iter_sketch_mom,4.6391654455034e-15,0,
100,1000000000000.0,1e-06,b_only,30003,1000000000000.0,sketch_pre_cold,4.818763618095217e-12,0,
100,1000000000000.0,1e-06,b_only,30003,1000000000000.0,sketch_pre_warm,2.1350970512580914e-17,1,1
100,1000000000000.0,1e-06,b_only,30003,1000000000000.0,spir,3.214867037610523e-18,1,0
100,1000000000000.0,1e-06,b_only,30003,1000000000000.0,qr_ref,4.2974746108342615e-16,1,0
100,1000000000000.0,1e-06,b_only,50005,1000000000000.0,iter_sketch_mom,9.881069471744275e-15,0,
100,1000000000000.0,1e-06,b_only,50005,1000000000000.0,sketch_pre_cold,3.9649550889310456e-12,0,
100,1000000000000.0,1e-06,b_only,50005,1000000000000.0,sketch_pre_warm,4.1960037261300903e-17,1,2
100,1000000000000.0,1e-06,b_only,50005,1000000000000.0,spir,9.590385513200638e-18,1,1
100,1000000000000.0,1e-06,b_only,50005,1000000000000.0,qr_ref,2.354373765863216e-16,1,0
100,1000000000000.0,1e-06,b_only,60006,1000000000000.0,iter_sketch_mom,5.416907409994624e-14,0,
100,1000000000000.0,1e-06,b_only,60006,1000000000000.0,sketch_pre_cold,3.5084606945234046e-12,0,
100,1000000000000.0,1e-06,b_only,60006,1000000000000.0,sketch_pre_warm,2.3632912363654582e-17,1,1
100,1000000000000.0,1e-06,b_only,60006,1000000000000.0,spir,8.700176463444119e-18,1,0
100,1000000000000.0,1e-06,b_only,60006,1000000000000.0,qr_ref,4.071813304293133e-16,1,0
100,1000000000000.0,1e-06,b_only,70007,1000000000000.0,iter_sketch_mom,3.637425769305637e-13,0,
100,1000000000000.0,1e-06,b_only,70007,1000000000000.0,sketch_pre_cold,4.176409905722989e-12,0,
100,1000000000000.0,1e-06,b_only,70007,1000000000000.0,sketch_pre_warm,2.3192313884013555e-17,1,1
100,1000000000000.0,1e-06,b_only,70007,1000000000000.0,spir,1.0803312991319157e-17,1,0
100,1000000000000.0,1e-06,b_only,70007,1000000000000.0,qr_ref,4.677656671653585e-16,1,0
100,1000000000000.0,1e-06,b_only,80008,1000000000000.0,iter_sketch_mom,5.040638399410483e-15,0,
100,1000000000000.0,1e-06,b_only,80008,1000000000000.0,sketch_pre_cold,8.541624605112333e-12,0,
100,1000000000000.0,1e-06,b_only,80008,1000000000000.0,sketch_pre_warm,3.148383386959914e-17,1,1
100,1000000000000.0,1e-06,b_only,80008,1000000000000.0,spir,1.703865848243624e-17,1,1
100,1000000000000.0,1e-06,b_only,80008,1000000000000.0,qr_ref,4.810077471017396e-16,1,0
100,1000000000000.0,1e-06,b_only,90009,1000000000000.0,iter_sketch_mom,8.537511719660658e-12,0,
100,1000000000000.0,1e-06,b_only,90009,1000000000000.0,sketch_pre_cold,1.1592008271351042e-11,0,
100,1000000000000.0,1e-06,b_only,90009,1000000000000.0,sketch_pre_warm,3.070891815653534e-17,1,0
100,1000000000000.0,1e-06,b_only,90009,1000000000000.0,spir,4.9424079367197105e-18,1,1
100,1000000000000.0,1e-06,b_only,90009,1000000000000.0,qr_ref,2.933384624229987e-16,1,0
100,1000000000000.0,1e-06,a_and_b,32439,631.7427040377911,iter_sketch_mom,1.3786619983695039e-12,0,
100,1000000000000.0,1e-06,a_and_b,32439,631.7427040377911,sketch_pre_cold,7.433901105318581e-10,0,
100,1000000000000.0,1e-06,a_and_b,32439,631.7427040377911,sketch_pre_warm,2.3296146357731717e-12,0,
100,1000000000000.0,1e-06,a_and_b,32439,631.7427040377911,spir,2.3744516645565028e-17,1,20
100,1000000000000.0,1e-06,a_and_b,32439,631.7427040377911,qr_ref,1.1707189162920467e-15,1,0
100,1000000000000.0,1e-06,a_and_b,10001,632.7271878851501,iter_sketch_mom,5.929634261139579e-15,0,
100,1000000000000.0,1e-06,a_and_b,10001,632.7271878851501,sketch_pre_cold,7.940479340989251e-10,0,
100,1000000000000.0,1e-06,a_and_b,10001,632.7271878851501,sketch_pre_warm,1.5858623054117645e-12,0,
100,1000000000000.0,1e-06,a_and_b,10001,632.7271878851501,spir,1.3061123590438272e-17,1,20
100,1000000000000.0,1e-06,a_and_b,10001,632.7271878851501,qr_ref,2.0915374586724987e-15,1,0
100,1000000000000.0,1e-06,a_and_b,20002,634.5245218488691,iter_sketch_mom,5.14743629557592e-15,0,
100,1000000000000.0,1e-06,a_and_b,20002,634.5245218488691,sketch_pre_cold,2.8037813551957043e-10,0,
100,1000000000000.0,1e-06,a_and_b,20002,634.5245218488691,sketch_pre_warm,2.820953002331697e-11,0,
100,1000000000000.0,1e-06,a_and_b,20002,634.5245218488691,spir,1.825838991820465e-17,1,20
100,1000000000000.0,1e-06,a_and_b,20002,634.5245218488691,qr_ref,1.033841573028009e-15,1,0
100,1000000000000.0,1e-06,a_and_b,30003,633.1212309022684,iter_sketch_mom,4.5053938495193865e-11,0,
